Generic Name;Trade Name;Date Designated;Orphan Designation;Orphan Designation Status;Date Designation Withdrawn or Revoked;FDA Orphan Approval Status;Approved Labeled Indication;Marketing Approval Date;Exclusivity End Date;Exclusivity Protected Indication * (Shown for approvals from Jan. 1, 2013, to the present);Sponsor Company;Sponsor Address 1;Sponsor Address 2;Sponsor City;Sponsor State;Sponsor Zip;Sponsor Country;CF Grid Key
loncastuximab tesirine-lpyl;Zynlonta;06.08.17;Treatment of diffuse large B-cell lymphoma;Designated/Approved;;;treatment of adult patients with relapsed or refractory large B-cell lymphoma after two or more lines of systemic therapy, including diffuse large B-cell lymphoma (DLBCL) not otherwise specified, DLBCL arising from low grade lymphoma, and high-grade B-cell lymphoma;04/23/2021;04/23/2028;treatment of adult patients with relapsed or refractory diffuse large B-cell lymphoma after two or more lines of systemic therapy;ADC Therapeutics SA;Route de la Corniche, 3B;;Epalinges;Vaud;' ' ;Switzerland;572716
"Lorlatinib; lorlatinib";"LORBRENA; Lorbrena";06/23/2015;Treatment of anaplastic lymphoma kinase (ALK)-positive or ROS1-positive non-small cell lung cancer;Designated/Approved;;;treatment of adult patients with metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive as detected by an FDA-approved test.;03.03.21;03.03.28;"Treatment of adult patients with metastatic non-small cell lung cancer (NSCLC) whose tumors are anaplastic lymphoma kinase (ALK)-positive as detected by an FDA-approved test, excluding patients whose disease has progressed on crizotinib and at least one other ALK inhibitor; or alectinib or ceritinib as the first ALK inhibitor therapy for metastatic disease.";Pfizer, Inc.;66 Hudson Boulevard East;;New York;New York;' 10001 ' ;United States;481015
"Lorlatinib; lorlatinib";"LORBRENA; Lorbrena";06/23/2015;Treatment of anaplastic lymphoma kinase (ALK)-positive or ROS1-positive non-small cell lung cancer;Designated/Approved;;;"LORBRENA is indicated for the treatment of patients with anaplastic lymphoma kinase (ALK)-positive metastatic non-small cell lung cancer (NSCLC) whose disease has progressed on crizotinib and at least one other ALK inhibitor for metastatic disease; or alectinib as the first ALK inhibitor therapy for metastatic disease; or ceritinib as the first ALK inhibitor therapy for metastatic disease.";11.02.18;11.02.25;"LORBRENA is indicated for the treatment of patients with anaplastic lymphoma kinase (ALK)-positive metastatic non-small cell lung cancer (NSCLC) whose disease has progressed on crizotinib and at least one other ALK inhibitor for metastatic disease; or alectinib as the first ALK inhibitor therapy for metastatic disease; or ceritinib as the first ALK inhibitor therapy for metastatic disease.";Pfizer, Inc.;66 Hudson Boulevard East;;New York;New York;' 10001 ' ;United States;481015
lovotibeglogene autotemcel;Lyfgenia;02/26/2014;For the treatment of Sickle Cell Disease;Designated/Approved;;;treatment of patients 12 years of age or older with sickle cell disease and a history of vaso-occlusive events;12.08.23;12.08.30;treatment of patients 12 years of age or older with sickle cell disease and a history of vaso-occlusive events;bluebird bio Inc.;60 Binney Street;;Cambridge;Massachusetts;' 02142 ' ;United States;420413
lumacaftor and ivacaftor;Orkambi;06/30/2014;Treatment of cystic fibrosis;Designated/Approved;;;Treatment of cystic fibrosis (CF) in patients aged 1 year and older who are homozygous for the F508del mutation in the CFTR gene;09.02.22;09.02.29;Treatment of cystic fibrosis (CF) in patients aged 1 year to less than 2 years who are homozygous for the F508del mutation in the CFTR gene;Vertex Pharmaceuticals Inc.;50 Northern Avenue;;Boston;Massachusetts;' 02210 ' ;United States;434814
lumacaftor/ivacaftor;Orkambi;06/30/2014;Treatment of cystic fibrosis;Designated/Approved;;;Treatment of cystic fibrosis in patients age 12 years and older who are homozygous for F508del mutation in the CFTR gene;07.02.15;07.02.22;Treatment of cystic fibrosis in patients age 12 years and older who are homozygous for F508del mutation in the CFTR gene;Vertex Pharmaceuticals Inc.;50 Northern Avenue;;Boston;Massachusetts;' 02210 ' ;United States;434814
lumacaftor/ivacaftor;Orkambi;06/30/2014;Treatment of cystic fibrosis;Designated/Approved;;;ORKAMBI is a combination of lumacaftor and ivacaftor indicated for the treatment of cystic fibrosis (CF) in patients age 2 years and older who are homozygous for the F508del mutation in the CFTR gene.;08.07.18;08.07.25;ORKAMBI (lumacaftor/ivacaftor) oral granules indicated for the treatment of cystic fibrosis (CF) in patients age 2 through 5 years old who are homozygous for the F508del mutation in the CFTR gene.;Vertex Pharmaceuticals Inc.;50 Northern Avenue;;Boston;Massachusetts;' 02210 ' ;United States;434814
lumacaftor/ivacaftor;Orkambi;06/30/2014;Treatment of cystic fibrosis;Designated/Approved;;;Treatment of cystic fibrosis (CF) in patients age 6 years and older who are homozygous for the F508del mutation in the CFTR gene;09/28/2016;09/28/2023;Treatment of cystic fibrosis (CF) in patients age 6-11 years old who are homozygous for the F508del mutation in the CFTR gene;Vertex Pharmaceuticals Inc.;50 Northern Avenue;;Boston;Massachusetts;' 02210 ' ;United States;434814
lumasiran;Oxlumo;02.08.16;Treatment of primary hyperoxaluria type 1;Designated/Approved;;;treatment of primary hyperoxaluria type 1 (PH1) to lower urinary oxalate levels in pediatric and adult patients;11/23/2020;11/23/2027;treatment of primary hyperoxaluria type 1 (PH1) to lower urinary oxalate levels in pediatric and adult patients;Alnylam Pharmaceuticals, Inc.;300 Third Street;;Cambridge;Massachusetts;' 02142 ' ;United States;505315
lumasiran;Oxlumo;02.08.16;Treatment of primary hyperoxaluria type 1;Designated/Approved;;;Treatment of primary hyperoxaluria type 1 (PH1) to lower urinary and plasma oxalate levels in pediatric and adult patients;10.06.22;10.06.29;Treatment of primary hyperoxaluria type 1 (PH1) to lower plasma oxalate levels in pediatric and adult patients;Alnylam Pharmaceuticals;300 Third Street;;Cambridge;Massachusetts;' 02142 ' ;United States;505315
lurbinectedin;Zepzelca;08.01.18;Treatment of small cell lung cancer (SCLC);Designated/Approved;;;Zepzelca (lurbinectedin) is indicated for the treatment of adult patients with metastatic small cell lung cancer (SCLC) with disease progression on or after prior platinum-based chemotherapy.;06/15/2020;06/15/2027;For the treatment of adult patients with metastatic small cell lung cancer (SCLC) with disease progression on or after platinum-based chemotherapy.;Jazz Pharmaceuticals Ireland Limited;5th Floor Waterloo Exchange;Waterloo Road;Dublin;;' ' ;Ireland;646018
luspatercept-aamt;Reblozyl;03/18/2013;Treatment of myelodysplastic syndrome;Designated/Approved;;;REBLOZYL is indicated for the treatment of anemia failing an erythropoiesis stimulating agent and requiring 2 or more red blood cell units over 8 weeks in adult patients with very low- to intermediate-risk myelodysplastic syndromes with ring sideroblasts (MDS-RS) or with myelodysplastic/myeloproliferative neoplasm with ring sideroblasts and thrombocytosis (MDS/MPN-RS-T).;04.03.20;04.03.27;For the treatment of anemia failing an erythropoiesis stimulating agent and requiring 2 or more red blood cell units over 8 weeks in adult patients with very low- to intermediate-risk myelodysplastic syndromes with ring sideroblasts (MDS-RS);Celgene Corporation, a Bristol-Myers Squibb Company;86 Morris Avenue;;Summit;New Jersey;' 07901 ' ;United States;387112
luspatercept-aamt;Reblozyl;03/18/2013;Treatment of myelodysplastic syndrome;Designated/Approved;;;treatment of anemia without previous erythropoiesis stimulating agent use (ESA-naive) in adult patients with very low- to intermediate-risk myelodysplastic syndromes (MDS) who may require regular red blood cell (RBC) transfusions;08/28/2023;08/28/2030;treatment of anemia without previous erythropoiesis stimulating agent use (ESA-naive) in adult patients with very low- to intermediate-risk myelodysplastic syndromes (MDS) who may require regular red blood cell (RBC) transfusions;Celgene Corporation, a Bristol-Myers Squibb Company;86 Morris Avenue;;Summit;New Jersey;' 07901 ' ;United States;387112
Luspatercept-aamt;REBLOZYL;03.11.13;Treatment of B-thalassemia;Designated/Approved;;;REBLOZYL is indicated for the treatment of anemia in adult patients with beta thalassemia who require regular red blood cell (RBC) transfusions.;11.08.19;11.08.26;Indicated for the treatment of anemia in adult patients with beta thalassemia who require regular red blood cell (RBC) transfusions.;Celgene Corporation;86 Morris Avenue;;Summit;New Jersey;' 07901 ' ;United States;389813
lutetium Lu 177 dotatate;Lutathera;01.12.09;Treatment of gastro-entero-pancreatic neuroendocrine tumors;Designated/Approved;;;treatment of adult and pediatric patients 12 years and older with somatostatin receptor-positive gastroenteropancreatic neuroendocrine tumors (GEP-NETs), including foregut, midgut, and hindgut neuroendocrine tumors;04/23/2024;04/23/2031;treatment of pediatric patients 12 years and older with somatostatin receptor-positive gastroenteropancreatic neuroendocrine tumors (GEP-NETs), including foregut, midgut, and hindgut neuroendocrine tumors;Advanced Accelerator Applications;57 East Willow Street;;Millburn;New Jersey;' 07041 ' ;United States;271008
lutetium Lu 177 dotatate;;01.12.09;Treatment of gastro-entero-pancreatic neuroendocrine tumors;Designated/Approved;;;Treatment of somatostatin receptor positive GEP-NETs including foregut, midgut, and hindgut neuroendocrine tumors in adults;01/26/2018;01/26/2025;Treatment of somatostatin receptor positive GEP-NETs including foregut, midgut, and hindgut neuroendocrine tumors in adults;Advanced Accelerator Applications;57 East Willow Street;;Millburn;New Jersey;' 07041 ' ;United States;271008
macimorelin acetate;Macrelin;05/14/2007;Diagnosis of growth hormone deficiency;Designated/Approved;;;For the diagnosis of adult growth hormone deficiency;12/20/2017;12/20/2024;For the diagnosis of adult growth hormone deficiency.;Aeterna Zentaris GmbH;WeismilllerstraBe 50;;Frankfurt am Main;;' 60314 ' ;Germany;225506
macitentan;Opsumit;09.03.09;Treatment of pulmonary arterial hypertension;Designated/Approved;;;Treatment of pulmonary arterial hypertension (PAH, WHO Group 1) to delay disease progression. Disease progression included: death, initiation of intravenous (IV) or subcutaneous prostanoids, or clinical worsening of PAH (decreased 6-minute walk distance, worsened PAH symptoms and need for additional PAH treatment). Opsumit also reduced hospitalization for PAH.;10/18/2013;10/18/2020;Treatment of pulmonary arterial hypertension (PAH, WHO Group 1) to delay disease progression. Disease progression included: death, initiation of intravenous (IV) or subcutaneous prostanoids, or clinical worsening of PAH (decreased 6-minute walk distance, worsened PAH symptoms and need for additional PAH treatment). Opsumit also reduced hospitalization for PAH.;Actelion Pharmaceuticals Ltd;Gewerbestrasse 16;;Allschwil;;' ' ;Switzerland;282209
macitentan and tadalafil;Opsynvi;10/19/2016;Treatment of pulmonary arterial hypertension;Designated/Approved;;;chronic treatment of adults with pulmonary arterial hypertension (PAH, WHO Group I and WHO Functional Class (FC) II-III);03/22/2024;03/22/2031;chronic treatment of adults with pulmonary arterial hypertension (PAH, WHO Group I and WHO Functional Class (FC) II-III);Actelion Pharmaceuticals US, Inc.;1125 Trenton-Harbourton Road,;1st Floor/B-Wing;Titusville;New Jersey;' 08560 ' ;United States;509615
Mafenide acetate solution;Sulfamylon solution;07/18/1990;For use as an adjunctive topical antimicrobial agent to control bacterial infection when used under moist dressings over meshed autografts on excised burn wounds.;Designated/Approved;;;;06.05.98;06.05.05;;Mylan Laboratories, Inc.;781 Chestnut Ridge Road;P.O. Box 4310;Morgantown;West Virginia;' 26504 ' ;United States;47890
MANNITOL;Bronchitol;02.11.05;For use to facilitate clearance of mucus in patients with bronchiectasis and in patients with cystic fibrosis at risk for bronchiectasis;Designated/Approved;;;as add-on maintenance therapy to improve pulmonary function in adult patients 18 years of age and older with cystic fibrosis. Use Bronchitol only for adults who have passed the Bronchitol Tolerance Test.;10/30/2020;10/30/2027;as add-on maintenance therapy to improve pulmonary function in adult patients 18 years of age and older with cystic fibrosis and who have passed the Bronchitol Tolerance Test;Pharmaxis Europe Limited;76 Furze Road, Dublin 18;Sandyford Business Park, Suite 108, Q house;Dublin;;' D18 AY29 ' ;Ireland;198704
maralixibat;Livmarli;09.04.13;Treatment of progressive familial intrahepatic cholestasis;Designated/Approved;;;treatment of cholestatic pruritus in patients 12 months of age and older with progressive familial intrahepatic cholestasis (PFIC);07/24/2024;07/24/2031;treatment of cholestatic pruritus in patients 12 months of age to less than 5 years of age with progressive familial intrahepatic cholestasis (PFIC);Mirum Pharmaceuticals, Inc.;989 E Hillsdale Blvd., Suite 300;;Foster City;California;' 94404 ' ;United States;406013
maralixibat;Livmarli;09.04.13;Treatment of alagille syndrome;Designated/Approved;;;treatment of cholestatic pruritus in patients with Alagille syndrome (ALGS) 3 months of age and older;03/13/2023;03/13/2030;treatment of cholestatic pruritus in patients 3 months of age to less than 1 year of age with Alagille syndrome (ALGS);Mirum Pharmaceuticals, Inc.;989 E Hillsdale Blvd., Suite 300;;Foster City;California;' 94404 ' ;United States;401513
maralixibat;Livmarli;09.04.13;Treatment of alagille syndrome;Designated/Approved;;;Treatment of cholestatic pruritus in patients with Alagille syndrome (ALGS) 1 year of age and older;09/29/2021;09/29/2028;Treatment of cholestatic pruritus in patients with Alagille syndrome (ALGS) 1 year of age and older;Mirum Pharmaceuticals, Inc.;989 E Hillsdale Blvd., Suite 300;;Foster City;California;' 94404 ' ;United States;401513
maralixibat;Livmarli;09.04.13;Treatment of progressive familial intrahepatic cholestasis;Designated/Approved;;;treatment of cholestatic pruritus in patients 5 years of age and older with progressive familial intrahepatic cholestasis (PFIC);03/13/2024;03/13/2031;treatment of cholestatic pruritus in patients 5 years of age and older with progressive familial intrahepatic cholestasis (PFIC);Mirum Pharmaceuticals, Inc.;989 E Hillsdale Blvd., Suite 300;;Foster City;California;' 94404 ' ;United States;406013
maribavir;Livtencity;06.07.11;Treatment of clinically significant cytomegalovirus viremia and disease in at-risk patients.;Designated/Approved;;;Treatment of adults and pediatric patients (12 years of age and older and weighing at least 35 kg) with post-transplant cytomegalovirus (CMV) infection/disease that is refractory to treatment (with or without genotypic resistance) with ganciclovir, valganciclovir, cidofovir or foscarnet;11/23/2021;11/23/2028;Treatment of adults and pediatric patients (12 years of age and older and weighing at least 35 kg) with post-transplant cytomegalovirus (CMV) infection/disease that is refractory to treatment (with or without genotypic resistance) with ganciclovir, valganciclovir, cidofovir or foscarnet;Takeda Pharmaceuticals U.S.A., Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;332210
marstacimab-hncq;Hympavzi;05/18/2016;Treatment of hemophilia A and hemophilia B patients with or without inhibitors, which includes routine prophylaxis to prevent or reduce the frequency of bleeding in hemophilia A and hemophilia B patients.;Designated/Approved;;;routine prophylaxis to prevent or reduce the frequency of bleeding episodes in adult and pediatric patients 12 years of age and older with hemophilia A (congenital factor VIII deficiency) without factor VIII inhibitors, or hemophilia B (congenital factor IX deficiency) without factor IX inhibitors;10.11.24;10.11.31;routine prophylaxis to prevent or reduce the frequency of bleeding episodes in adult and pediatric patients 12 years of age and older with hemophilia A (congenital factor VIII deficiency) without factor VIII inhibitors, or hemophilia B (congenital factor IX deficiency) without factor IX inhibitors;Pfizer Inc.;66 Hudson Boulevard East;;New York;New York;' 10001 ' ;United States;521916
mavacamten;Camzyos;04/27/2016;Treatment of symptomatic hypertrophic cardiomyopathy;Designated/Approved;;;Treatment of adults with symptomatic New York Heart Association (NYHA) class II-III obstructive hypertrophic cardiomyopathy (HCM) to improve functional capacity and symptoms;04/28/2022;04/28/2029;Treatment of adults with symptomatic New York Heart Association (NYHA) class II-III obstructive hypertrophic cardiomyopathy (HCM) to improve functional capacity and symptoms;MyoKardia, Inc. (A Wholly-Owned Subsidiary of Bristol Myers Squibb);1000 Sierra Point Parkway;;Brisbane;California;' 94005 ' ;United States;515015
mavorixafor;Xolremdi;10.10.18;Treatment of warts, hypogammaglobulinemia, infections, and myelokathexis (WHIM) syndrome;Designated/Approved;;;to increase the number of circulating mature neutrophils and lymphocytes in patients 12 years of age and older with WHIM syndrome (warts, hypogammaglobulinemia, infections and myelokathexis);04/26/2024;04/26/2031;to increase the number of circulating mature neutrophils and lymphocytes in patients 12 years of age and older with WHIM syndrome (warts, hypogammaglobulinemia, infections and myelokathexis);X4 Pharmaceuticals, Inc.;1 Broadway;14th Floor;Cambridge;Massachusetts;' 02142 ' ;United States;500115
mebendazole;VERMOX 500 mg chewable tablets;09.03.14;Treatment of single or mixed gastrointestinal infestations by Trichuris trichiura (whipworm), Ascaris lumbricoides (large roundworm), and Ancylostoma duodenale and Nectar americanus (hookworm).;Designated/Approved;;;treatment of patients one year of age and older withgastrointestinal infections caused by Ascaris lumbricoides (roundworm) and Trichuris trichiura (whipworm);10/19/2016;;;Janssen Pharmaceutical Research & Development, LLC;920 Route 202 South;;Raritan;New Jersey;' 08869 ' ;United States;397013
Mecasermin;Increlex;12.12.95;Treatment of growth hormone insensitivity syndrome.;Designated/Approved;;;Long-term treatment of growth failure in children with severe primary IGF-1 deficiency (Primary IGFD) or with growth hormone (GH) gene deletion who have developed neutralizing antibodies to growth hormone.;08/30/2005;08/30/2012;;Eton Pharmaceuticals, Inc.;21925 W. Field Parkway, Suite 235;;Deer Park;Illinois;' 60010 ' ;United States;93695
mecasermin rinfabate;Iplex;05/17/2002;Treatment of growth hormone insensitivity syndrome (GHIS);Designated/Approved;;;Treatment of growth failure in children with severe primary IGF-1 deficiency (Primary IGFD) or with growth hormone (GH) gene deletion who have developed neutralizing antibodies to growth hormone;12.12.05;12.12.12;;Insmed, Inc.;10 Finderne Ave;Building 10;Bridgewater;New Jersey;' 08807 ' ;United States;156302
meclorethamine;Valchlor;08/17/2004;Treatment of mycosis fungoides;Designated/Approved;;;Topical treatment of Stage 1A and 1B mycosis fungoides-type cutaneous T-cell lymphoma in patients who have received prior skin-directed therapy.;08/23/2013;08/23/2020;Topical treatment of Stage 1A and 1B mycosis fungoides-type cutaneous T-cell lymphoma in patients who have received prior skin-directed therapy.;Helsinn Birex Pharmaceuticals Ltd.;Damastown;;Mulhuddart;County Dublin;' ' ;Ireland;188404
mefloquine HCL;Lariam;04/13/1988;For use in the treatment of acute malaria due to Plasmodium falciparum and Plasmodium vivax, and for the prophylaxis of Plasmodium falciparum malaria which is resistant to other available drugs;Designated/Approved/Designation Withdrawn or Revoked;09/18/2024;;Prophylaxis of Plasmodium falciparum malaria which is resistant to other available drugs;05.03.89;05.03.96;;Hoffmann-La Roche, Inc.;340 Kingsland Street;;Nutley;New Jersey;' 07110 ' ;United States;26287
mefloquine HCL;Lariam;04/13/1988;For use in the treatment of acute malaria due to Plasmodium falciparum and Plasmodium vivax, and for the prophylaxis of Plasmodium falciparum malaria which is resistant to other available drugs;Designated/Approved/Designation Withdrawn or Revoked;09/18/2024;;Treatment of acute malaria due to Plasmodium falciparum and Plasmodium vivax;05.02.89;05.02.96;;Hoffmann-La Roche, Inc.;340 Kingsland Street;;Nutley;New Jersey;' 07110 ' ;United States;26287
Megestrol acetate;Megace;04/13/1988;Treatment of patients with anorexia, cachexia, or significant weight loss (=/>10% of baseline body weight) and confirmed diagnosis of AIDS.;Designated/Approved;;;Treatment of anorexia, cachexia, or an unexplained significant weight loss in patients with a diagnosis of acquired immune deficiency syndrome.;09.10.93;09.10.00;;Bristol-Myers Squibb Pharmaceutical Research Institute;2400 West Lloyd Expressway;;Evansville;Indiana;' 47721 ' ;United States;26187
meloxicam;Mobic;11/22/2002;Treatment of juvenile rheumatoid arthritis;Designated/Approved;;;For relief of the signs and symptoms of pauciarticular or polyarticular course Juvenile Rheumatoid Arthritis in patients 2 years of age or older;08.11.05;08.11.12;;Boehringer Ingelheim Pharmaceuticals, Inc.;900 Ridgebury Road;P. O. Box 368;Ridgefield;Connecticut;' 06877 ' ;United States;160602
Melphalan;Alkeran For Injection;02/24/1992;Treatment of patients with multiple myeloma for whom oral therapy is inappropriate.;Designated/Approved;;;For the palliative treatment of patients with multiple myeloma for whom oral melphalan is not appropriate.;11/18/1992;11/18/1999;;Glaxo Wellcome Inc.;5 Moore Drive;;Research Triangle Park;North Carolina;' 27709 ' ;United States;60991
melphalan;Hepzato;11.12.08;Treatment of patients with ocular (uveal) melanoma.;Designated/Approved;;;as a liver-directed treatment for adult patients with uveal melanoma with unresectable hepatic metastases affecting less than 50% of the liver and no extrahepatic disease or extrahepatic disease limited to the bone, lymph nodes, subcutaneous tissues, or lung that is amenable to resection or radiation;08/14/2023;08/14/2030;as a liver-directed treatment for adult patients with uveal melanoma with unresectable hepatic metastases affecting less than 50% of the liver and no extrahepatic disease or extrahepatic disease limited to the bone, lymph nodes, subcutaneous tissues, or lung that is amenable to resection or radiation;Delcath Systems, Inc.;1633 Broadway, 22nd Floor;;New York;New York;' 10019 ' ;United States;271708
melphalan;EVOMELA;11/24/2008;High dose conditioning treatment prior to hematopoietic progenitor (stem) cell transplantation;Designated/Approved;;;for high-dose conditioning treatment prior to hematopoietic progenitor (stem) cell transplantation in patients with multiple myeloma;03.10.16;03.10.23;for high-dose conditioning treatment prior to hematopoietic progenitor (stem) cell transplantation in patients with multiple myeloma;Acrotech Biopharma LLC;279 Princeton Hightstown Road;;East Windsor;New Jersey;' 08520 ' ;United States;270008
melphalan flufenamide;Pepaxto;03/16/2015;Treatment of plasma cell myeloma, also referred to as multiple myeloma;Designated/Approved;;;Treatment, in combination with dexamethasone, of adult patients with relapsed or refractory multiple myeloma who have received at least four prior lines of therapy and whose disease is refractory to at least one proteasome inhibitor, one immunomodulatory agent, and one CD-38 directed monoclonal antibody (Indication withdrawn);02/26/2021;02/23/2024;Treatment of adult patients with relapsed or refractory multiple myeloma who have received at least four prior lines of therapy and whose disease is refractory to at least one proteasome inhibitor, one immunomodulatory agent, and one CD-38 directed monoclonal antibody (Indication withdrawn);Oncopeptides AB;Vastra Tradgardsgatan 15;;Stockholm;;' ' ;Sweden;465314
mepolizumab;NUCALA;07/14/2011;Treatment of Churg-Strauss Syndrome;Designated/Approved;;;Treatment of adult patients with Eosinophilic Granulomatosis Polyangiitis (EGPA);12.12.17;12.12.24;Treatment of adult patients with Eosinophilic Granulomatosis Polyangiitis (EGPA);GlaxoSmithKline LLC;Corporation Service Company;1250 S. Collegeville Rd.;Collegeville;Pennsylvania;' 19426 ' ;United States;345111
mepolizumab;NUCALA;05/28/2004;Treatment of hypereosinophilic syndrome;Designated/Approved;;;treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause;09/25/2020;09/25/2027;treatment of adult and pediatric patients aged 12 years and older with hypereosinophilic syndrome (HES) for > or = 6 months without an identifiable non-hematologic secondary cause;GlaxoSmithKline LLC;1250 S. Collegeville Road;;Collegeville;Pennsylvania;' 19426 ' ;United States;182103
mepolizumab;NUCALA;07/14/2011;Treatment of Churg-Strauss Syndrome;Designated/Approved;;;NUCALA prefilled autoinjector and single syringe device is indicated for the treatment of adult patients with eosinophilic granulomatosis with polyangiitis (EGPA).;06.06.19;;;GlaxoSmithKline LLC;Corporation Service Company;1250 S. Collegeville Rd.;Collegeville;Pennsylvania;' 19426 ' ;United States;345111
mercaptopurine oral solution;Purixan;08/20/2012;Treatment of acute lymphoblastic leukemia in pediatric patients;Designated/Approved;;;Treatment of patients with acute lymphoblastic leukemia as part of a combination regimen.;04/28/2014;04/28/2021;Treatment of patients with acute lymphoblastic leukemia as part of a combination regimen (in pediatric patients).;Nova Laboratories Limited;Martin House;;Leicester;Wigston;' ' ;United Kingdom;373512
"mesalamine; 5-aminosalicylic acid";Lialda;02/27/2008;Treatment of ulcerative colitis in pediatric patients (revised indication 10/21/2010).;Designated/Approved;;;Lialda (mesalamine) is indicated for the treatment of mildly to moderately active ulcerative colitis in pediatric patients weighing at least 24 kg.;06/26/2020;;;Takeda Development Center Americas, Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;253607
Mesna;Mesnex;11/14/1985;For use as a prophylactic agent in reducing the incidence of ifosfamide-induced hemorrhagic cystitis.;Designated/Approved;;;;12/30/1988;12/30/1995;;Degussa Corporation;65 Challenger Road;;Ridgefield Park;New Jersey;' 07660 ' ;United States;8685
methotrexate oral solution;Xatmep;08/27/2015;Management of pediatric patients with active polyarticular juvenile idiopathic arthritis (pJIA) who are intolerant of or had an inadequate response to first-line therapy.;Designated/Approved;;;Management of pediatric patients with active polyarticular juvenile idiopathic arthritis (pJIA) who have had an insufficient therapeutic response to, or are intolerant of, an adequate trial of first-line therapy including full dose non-steroidal anti-inflammatory agents (NSAIDs).;04/25/2017;04/25/2024;Management of pediatric patients with active polyarticular juvenile idiopathic arthritis (pJIA) who are intolerant or of had an inadequate response to first-line therapy.;Silvergate Pharmaeuticals, Inc.;6251 Greenwood Plaza Blvd;Suite 101;Greenwood Village;Colorado;' 80111 ' ;United States;479515
methotrexate oral solution;Xatmep;05/28/2015;Treatment of acute lymphoblastic leukemia in pediatric patients (0 through 16 years of age);Designated/Approved;;;Treatment of pediatric patients with acute lymphoblastic leukemia (ALL) as a component of a combination chemotherapy maintenance regimen;04/25/2017;04/25/2024;Treatment of pediatric patients with acute lymphoblastic leukemia (ALL) as a component of a combination chemotherapy maintenance regimen;Silvergate Pharmaceuticals, Inc.;6251 Greenwood Plaza Blvd.;Suite 101;Greenwood Village;Colorado;' 80111 ' ;United States;479615
Methotrexate sodium;Methotrexate;10/21/1985;Treatment of osteogenic sarcoma.;Designated/Approved;;;For the use of high dose methotrexate with leucovorin rescue in patients with non-metastatic osteosarcoma who have undergone surgical resection or amputation for the primary tumor.;04.07.88;04.07.95;;Lederle Laboratories;Division of American Cyanamid Company;401 N. Middletown Road;Pearl River;New York;' 10965 ' ;United States;9985
methylene blue0.5%;ProvayBlue;12/18/2012;Treatment of hereditary and acquired methemoglobinemia;Designated/Approved;;;For treatment of pediatric and adult patients with acquired methemoglobinemia.;04.08.16;04.08.23;For treatment of pediatric and adult patients with acquired methemoglobinemia.;Provepharm SAS;Technopote de Chateau-Combert;;Marseille;;' ' ;France;385512
metreleptin;MYALEPT;08/22/2001;Treatment of metabolic disorders secondary to lipodystrophy;Designated/Approved;;;Adjunct to diet as replacement therapy to treat the complications of leptin deficiency in patients with congenital or acquired generalized lipodystrophy.;02/24/2014;02/24/2021;Adjunct to diet as replacement therapy to treat the complications of leptin deficiency in patients with congenital or acquired generalized lipodystrophy.;Chiesi Farmaceutici S.p.A.;Via Palermo 26/A;;Parma;Emilia Romagna;' 43122 ' ;Italy;146701
Metronidazole (topical);Metrogel;10/22/1987;Treatment of acne rosacea.;Designated/Approved;;;;11/22/1988;11/22/1995;;Galderma Laboratories, Inc.;P.O. Box 331329;;Fort Worth;Texas;' 76163 ' ;United States;21687
midazolam;NAYZILAM;10/20/2009;Rescue treatment of seizures in patients who require control of intermittent bouts of increased seizure activity (e.g. acute repetitive seizures, seizure clusters);Designated/Approved;;;NAYZILAM is indicated for the acute treatment of intermittent, stereotypic episodes of frequent seizure activity (i.e., seizure clusters, acute repetitive seizures) that are distinct from a patients usual seizure pattern in patients with epilepsy 12 years of age and older.;05/17/2019;05/17/2026;NAYZILAM is indicated for the acute treatment of intermittent, stereotypic episodes of frequent seizure activity (i.e., seizure clusters, acute repetitive seizures) that are distinct from a patients usual seizure pattern in patients with epilepsy 12 years of age and older.;UCB, Inc.;1950 Lake Park Drive;Building 2100;Smyrna;Georgia;' 30080 ' ;United States;277809
midazolam;SEIZALAM;02.04.16;Treatment of status epilepticus;Designated/Approved;;;SEIZALAM is indicated for the treatment of status epilepticus in adults.;09/14/2018;09/14/2025;SEIZALAM is indicated for the treatment of status epilepticus in adults.;Meridian Medical Technologies;6350 Stevens Forest Road;Suite 301;Columbia;Maryland;' 21046 ' ;United States;508215
Midodrine HCl;Amatine;06/21/1985;Treatment of patients with symptomatic orthostatic hypotension.;Designated/Approved;;;Treatment of symptomatic orthostatic hypotension.;09.06.96;09.06.03;;Takeda Development Center Americas, Inc.;500 Kendall Street;;Cambridge;Massachusetts;' 02142 ' ;United States;7585
